ATENDIMENTO_BAIRRO_NOME,ATENDIMENTO_ANO,OCORRENCIA_MES,NATUREZA1_DESCRICAO,count
SÃO BRAZ,2010,4,Animais,5
SÃO BRAZ,2010,4,Apoio,1
SÃO BRAZ,2010,4,Dano,2
SÃO BRAZ,2010,4,Incêndio,1
SÃO BRAZ,2010,4,Invasão,4
SÃO BRAZ,2010,4,Orientação,1
SÃO BRAZ,2010,4,Perturbação do sossego,4
SÃO BRAZ,2010,4,Queima a céu aberto,1
SÃO BRAZ,2010,5,Animais,2
SÃO BRAZ,2010,5,Apoio,1
SÃO BRAZ,2010,5,Dano,1
SÃO BRAZ,2010,5,Perturbação do sossego,6
SÃO BRAZ,2010,6,Animais,3
SÃO BRAZ,2010,6,Dano,1
SÃO BRAZ,2010,6,Invasão,1
SÃO BRAZ,2010,6,Perturbação do sossego,9
SÃO BRAZ,2010,6,Vistoria,1
SÃO BRAZ,2010,7,Animais,3
SÃO BRAZ,2010,7,Apoio,2
SÃO BRAZ,2010,7,Atitude suspeita,1
SÃO BRAZ,2010,7,Conduta inconveniente,1
SÃO BRAZ,2010,7,Invasão,1
SÃO BRAZ,2010,7,Perturbação do sossego,7
SÃO BRAZ,2010,7,Risco de acidente / à vida,1
SÃO BRAZ,2010,8,Alarmes,1
SÃO BRAZ,2010,8,Animais,3
SÃO BRAZ,2010,8,Apoio,3
SÃO BRAZ,2010,8,Dano,2
SÃO BRAZ,2010,8,Perturbação do sossego,4
SÃO BRAZ,2010,9,Apoio,1
SÃO BRAZ,2010,9,Bueiro aberto/sem tampa,1
SÃO BRAZ,2010,9,Dano,1
SÃO BRAZ,2010,9,Invasão,1
SÃO BRAZ,2010,9,Perturbação do sossego,5
SÃO BRAZ,2010,10,Agressão física/verbal,1
SÃO BRAZ,2010,10,Animais,1
SÃO BRAZ,2010,10,Apoio,1
SÃO BRAZ,2010,10,Dano,1
SÃO BRAZ,2010,10,Fuga de aluno/interno,1
SÃO BRAZ,2010,10,Invasão,1
SÃO BRAZ,2010,10,Perturbação do sossego,6
SÃO BRAZ,2010,10,Roubo,1
SÃO BRAZ,2010,10,Trânsito,1
SÃO BRAZ,2010,11,Alarmes,1
SÃO BRAZ,2010,11,Apoio,3
SÃO BRAZ,2010,11,Dano,1
SÃO BRAZ,2010,11,Furto,1
SÃO BRAZ,2010,11,Invasão,1
SÃO BRAZ,2010,11,Perturbação do sossego,7
SÃO BRAZ,2010,11,Queda de árvore,1
SÃO BRAZ,2010,12,Agressão física/verbal,1
SÃO BRAZ,2010,12,Alagamento,1
SÃO BRAZ,2010,12,Animais,5
SÃO BRAZ,2010,12,Apoio,1
SÃO BRAZ,2010,12,Dano,2
SÃO BRAZ,2010,12,Desabamento,1
SÃO BRAZ,2010,12,Invasão,2
SÃO BRAZ,2010,12,Paciente/usuário alterado,1
SÃO BRAZ,2010,12,Perturbação do sossego,5
SÃO BRAZ,2010,12,Queda de árvore,1
SÃO BRAZ,2010,12,Risco de desabamento / desmoronamento,1
SÃO BRAZ,2011,1,Alagamento,1
SÃO BRAZ,2011,1,Animais,1
SÃO BRAZ,2011,1,Apoio,1
SÃO BRAZ,2011,1,Conduta inconveniente,1
SÃO BRAZ,2011,1,Dano,8
SÃO BRAZ,2011,1,Desacato,1
SÃO BRAZ,2011,1,Encaminhamento,1
SÃO BRAZ,2011,1,Invasão,1
SÃO BRAZ,2011,1,Perturbação do sossego,3
SÃO BRAZ,2011,2,Abandono de incapaz,1
SÃO BRAZ,2011,2,Alagamento,3
SÃO BRAZ,2011,2,Dano,1
SÃO BRAZ,2011,2,Invasão,1
SÃO BRAZ,2011,2,Perturbação do sossego,3
SÃO BRAZ,2011,3,Animais,2
SÃO BRAZ,2011,3,Apoio,3
SÃO BRAZ,2011,3,Dano,1
SÃO BRAZ,2011,3,Invasão,1
SÃO BRAZ,2011,3,Vistoria,2
SÃO BRAZ,2011,4,Animais,3
SÃO BRAZ,2011,4,Apoio,3
SÃO BRAZ,2011,4,Dano,1
SÃO BRAZ,2011,4,Desinteligência,1
SÃO BRAZ,2011,4,Destelhamento,4
SÃO BRAZ,2011,4,Paciente/usuário alterado,1
SÃO BRAZ,2011,4,Trânsito,1
SÃO BRAZ,2011,5,Animais,1
SÃO BRAZ,2011,5,Apoio,2
SÃO BRAZ,2011,5,Substância Ilícita,1
SÃO BRAZ,2011,6,Animais,1
SÃO BRAZ,2011,6,Apoio,1
SÃO BRAZ,2011,6,Furto,1
SÃO BRAZ,2011,6,Invasão,1
SÃO BRAZ,2011,6,Paciente/usuário alterado,2
SÃO BRAZ,2011,6,Ronda,1
SÃO BRAZ,2011,7,Animais,5
SÃO BRAZ,2011,7,Queda de fios de energia,1
SÃO BRAZ,2011,7,Trânsito,1
SÃO BRAZ,2011,8,Animais,1
SÃO BRAZ,2011,8,Apoio,1
SÃO BRAZ,2011,8,Atitude suspeita,1
SÃO BRAZ,2011,8,Dano,1
SÃO BRAZ,2011,8,Invasão,2
SÃO BRAZ,2011,9,Animais,4
SÃO BRAZ,2011,9,Dano,1
SÃO BRAZ,2011,9,Invasão,2
SÃO BRAZ,2011,9,Perturbação do sossego,1
SÃO BRAZ,2011,9,Trânsito,1
SÃO BRAZ,2011,9,Vistoria,1
SÃO BRAZ,2011,10,Animais,3
SÃO BRAZ,2011,10,Atitude suspeita,1
SÃO BRAZ,2011,10,Dano,3
SÃO BRAZ,2011,10,Invasão,1
SÃO BRAZ,2011,10,Perturbação do sossego,5
SÃO BRAZ,2011,10,Vistoria,4
SÃO BRAZ,2011,11,Apoio,1
SÃO BRAZ,2011,11,Atitude suspeita,1
SÃO BRAZ,2011,11,Dano,3
SÃO BRAZ,2011,11,Embriaguez,1
SÃO BRAZ,2011,11,Perturbação do sossego,1
SÃO BRAZ,2011,11,Tentativa,1
SÃO BRAZ,2011,11,Trânsito,1
SÃO BRAZ,2011,12,Animais,3
SÃO BRAZ,2011,12,Apoio,3
SÃO BRAZ,2011,12,Dano,7
SÃO BRAZ,2011,12,Furto,1
SÃO BRAZ,2011,12,Perturbação do sossego,1
SÃO BRAZ,2011,12,Queda de árvore,1
SÃO BRAZ,2011,12,Trânsito,1
SÃO BRAZ,2012,1,Agressão física/verbal,1
SÃO BRAZ,2012,1,Animais,4
SÃO BRAZ,2012,1,Dano,6
SÃO BRAZ,2012,1,Invasão,1
SÃO BRAZ,2012,2,Agressão física/verbal,1
SÃO BRAZ,2012,2,Alagamento,1
SÃO BRAZ,2012,2,Apoio,2
SÃO BRAZ,2012,2,Atitude suspeita,1
SÃO BRAZ,2012,2,Dano,2
SÃO BRAZ,2012,2,Invasão,1
SÃO BRAZ,2012,2,Paciente/usuário alterado,1
SÃO BRAZ,2012,2,Perturbação do sossego,1
SÃO BRAZ,2012,2,Trânsito,1
SÃO BRAZ,2012,3,Animais,2
SÃO BRAZ,2012,3,Dano,1
SÃO BRAZ,2012,3,Perturbação do sossego,1
SÃO BRAZ,2012,4,Ameaça,1
SÃO BRAZ,2012,4,Atitude suspeita,1
SÃO BRAZ,2012,4,Perturbação do sossego,1
SÃO BRAZ,2012,4,Roubo,1
SÃO BRAZ,2012,5,Animais,2
SÃO BRAZ,2012,5,Apoio,1
SÃO BRAZ,2012,5,Invasão,2
SÃO BRAZ,2012,5,Perturbação do sossego,1
SÃO BRAZ,2012,5,Substância Ilícita,2
SÃO BRAZ,2012,5,Trânsito,2
SÃO BRAZ,2012,6,Abordagem,1
SÃO BRAZ,2012,6,Alagamento,1
SÃO BRAZ,2012,6,Animais,4
SÃO BRAZ,2012,6,Dano,2
SÃO BRAZ,2012,6,Desacato,1
SÃO BRAZ,2012,6,Invasão,1
SÃO BRAZ,2012,6,Roubo,1
SÃO BRAZ,2012,6,Trânsito,1
SÃO BRAZ,2012,7,Dano,3
SÃO BRAZ,2012,7,Obstrução de via,1
SÃO BRAZ,2012,7,Substância Ilícita,1
SÃO BRAZ,2012,8,Animais,1
SÃO BRAZ,2012,8,Apoio,1
SÃO BRAZ,2012,8,Dano,3
SÃO BRAZ,2012,8,Incêndio,1
SÃO BRAZ,2012,8,Invasão,1
SÃO BRAZ,2012,8,Queima a céu aberto,1
SÃO BRAZ,2012,8,Substância Ilícita,2
SÃO BRAZ,2012,8,Trânsito,2
SÃO BRAZ,2012,9,Agressão física/verbal,1
SÃO BRAZ,2012,9,Animais,4
SÃO BRAZ,2012,9,Apoio,1
SÃO BRAZ,2012,9,Atitude suspeita,2
SÃO BRAZ,2012,9,Conduta inconveniente,1
SÃO BRAZ,2012,9,Dano,3
SÃO BRAZ,2012,9,Invasão,1
SÃO BRAZ,2012,9,Substância Ilícita,2
SÃO BRAZ,2012,9,Trânsito,1
SÃO BRAZ,2012,10,Animais,3
SÃO BRAZ,2012,10,Apoio,1
SÃO BRAZ,2012,10,Dano,3
SÃO BRAZ,2012,10,Furto,1
SÃO BRAZ,2012,10,Invasão,1
SÃO BRAZ,2012,10,Perturbação do sossego,1
SÃO BRAZ,2012,10,Substância Ilícita,1
SÃO BRAZ,2012,11,Alagamento,1
SÃO BRAZ,2012,11,Alarmes,1
SÃO BRAZ,2012,11,Ameaça,1
SÃO BRAZ,2012,11,Animais,1
SÃO BRAZ,2012,11,Dano,2
SÃO BRAZ,2012,11,Invasão,1
SÃO BRAZ,2012,11,Substância Lícita,1
SÃO BRAZ,2012,11,Trânsito,1
SÃO BRAZ,2012,12,Agressão física/verbal,1
SÃO BRAZ,2012,12,Ameaça,2
SÃO BRAZ,2012,12,Animais,1
SÃO BRAZ,2012,12,Apoio,2
SÃO BRAZ,2012,12,Dano,5
SÃO BRAZ,2012,12,Invasão,2
SÃO BRAZ,2012,12,Perturbação do sossego,1
SÃO BRAZ,2012,12,Vistoria,1
SÃO BRAZ,2013,1,Animais,1
SÃO BRAZ,2013,1,Apoio,2
SÃO BRAZ,2013,1,Dano,4
SÃO BRAZ,2013,1,Invasão,2
SÃO BRAZ,2013,1,Perturbação do sossego,2
SÃO BRAZ,2013,2,Animais,2
SÃO BRAZ,2013,2,Apoio,1
SÃO BRAZ,2013,2,Atitude suspeita,1
SÃO BRAZ,2013,2,Construção Irregular,1
SÃO BRAZ,2013,2,Dano,3
SÃO BRAZ,2013,2,Furto,1
SÃO BRAZ,2013,2,Invasão,2
SÃO BRAZ,2013,3,Alarmes,1
SÃO BRAZ,2013,3,Animais,7
SÃO BRAZ,2013,3,Apoio,1
SÃO BRAZ,2013,3,Dano,8
SÃO BRAZ,2013,3,Desabamento,1
SÃO BRAZ,2013,3,Paciente/usuário alterado,1
SÃO BRAZ,2013,3,Substância Ilícita,1
SÃO BRAZ,2013,4,Animais,1
SÃO BRAZ,2013,4,Dano,4
SÃO BRAZ,2013,4,Invasão,1
SÃO BRAZ,2013,4,Substância Ilícita,3
SÃO BRAZ,2013,4,Trânsito,1
SÃO BRAZ,2013,4,Vistoria,1
SÃO BRAZ,2013,5,Abordagem,1
SÃO BRAZ,2013,5,Alarmes,2
SÃO BRAZ,2013,5,Animais,3
SÃO BRAZ,2013,5,Apoio,1
SÃO BRAZ,2013,5,Desacato,1
SÃO BRAZ,2013,5,Substância Ilícita,3
SÃO BRAZ,2013,5,Tentativa,1
SÃO BRAZ,2013,5,Trânsito,2
SÃO BRAZ,2013,5,Veículo,1
SÃO BRAZ,2013,6,Alagamento,2
SÃO BRAZ,2013,6,Alarmes,1
SÃO BRAZ,2013,6,Animais,2
SÃO BRAZ,2013,6,Apoio,1
SÃO BRAZ,2013,6,Dano,5
SÃO BRAZ,2013,6,Fuga de aluno/interno,1
SÃO BRAZ,2013,6,Invasão,1
SÃO BRAZ,2013,6,Roubo,1
SÃO BRAZ,2013,7,Alarmes,4
SÃO BRAZ,2013,7,Animais,6
SÃO BRAZ,2013,7,Apoio,2
SÃO BRAZ,2013,7,Dano,2
SÃO BRAZ,2013,7,Perturbação do sossego,2
SÃO BRAZ,2013,7,Queda de árvore,2
SÃO BRAZ,2013,7,Risco de queda de árvore,1
SÃO BRAZ,2013,7,Substância Ilícita,2
SÃO BRAZ,2013,8,Alarmes,3
SÃO BRAZ,2013,8,Animais,3
SÃO BRAZ,2013,8,Apoio,1
SÃO BRAZ,2013,8,Dano,6
SÃO BRAZ,2013,8,Perturbação do sossego,1
SÃO BRAZ,2013,8,Queima a céu aberto,1
SÃO BRAZ,2013,8,Substância Ilícita,2
SÃO BRAZ,2013,9,Alarmes,2
SÃO BRAZ,2013,9,Animais,1
SÃO BRAZ,2013,9,Dano,3
SÃO BRAZ,2013,9,Substância Ilícita,3
SÃO BRAZ,2013,9,Trânsito,1
SÃO BRAZ,2013,10,Alarmes,2
SÃO BRAZ,2013,10,Animais,5
SÃO BRAZ,2013,10,Apoio,1
SÃO BRAZ,2013,10,Dano,3
SÃO BRAZ,2013,10,Furto,1
SÃO BRAZ,2013,10,Invasão,2
SÃO BRAZ,2013,10,Queima a céu aberto,1
SÃO BRAZ,2013,10,Substância Ilícita,3
SÃO BRAZ,2013,10,Trânsito,1
SÃO BRAZ,2013,11,Apoio,1
SÃO BRAZ,2013,11,Dano,3
SÃO BRAZ,2013,11,Paciente/usuário alterado,1
SÃO BRAZ,2013,12,Alarmes,1
SÃO BRAZ,2013,12,Animais,5
SÃO BRAZ,2013,12,Apoio,2
SÃO BRAZ,2013,12,Dano,2
SÃO BRAZ,2013,12,Furto,1
SÃO BRAZ,2013,12,Invasão,1
SÃO BRAZ,2013,12,Queima a céu aberto,1
SÃO BRAZ,2014,1,Abordagem,1
SÃO BRAZ,2014,1,Alarmes,2
SÃO BRAZ,2014,1,Animais,1
SÃO BRAZ,2014,1,Apoio,1
SÃO BRAZ,2014,1,Dano,4
SÃO BRAZ,2014,1,Invasão,3
SÃO BRAZ,2014,1,Perturbação do sossego,1
SÃO BRAZ,2014,1,Substância Ilícita,1
SÃO BRAZ,2014,2,Alagamento,1
SÃO BRAZ,2014,2,Animais,4
SÃO BRAZ,2014,2,Dano,1
SÃO BRAZ,2014,2,Substância Ilícita,1
SÃO BRAZ,2014,3,Alarmes,5
SÃO BRAZ,2014,3,Ameaça,1
SÃO BRAZ,2014,3,Animais,1
SÃO BRAZ,2014,3,Apoio,5
SÃO BRAZ,2014,3,Dano,3
SÃO BRAZ,2014,3,Invasão,1
SÃO BRAZ,2014,3,Perturbação do sossego,2
SÃO BRAZ,2014,3,Risco de acidente / à vida,2
SÃO BRAZ,2014,3,Roubo,1
SÃO BRAZ,2014,4,Abordagem,2
SÃO BRAZ,2014,4,Alarmes,6
SÃO BRAZ,2014,4,Dano,2
SÃO BRAZ,2014,4,Invasão,1
SÃO BRAZ,2014,4,Perturbação do sossego,1
SÃO BRAZ,2014,5,Alarmes,8
SÃO BRAZ,2014,5,Animais,3
SÃO BRAZ,2014,5,Apoio,3
SÃO BRAZ,2014,5,Dano,2
SÃO BRAZ,2014,5,Importunação sexual,1
SÃO BRAZ,2014,5,Invasão,1
SÃO BRAZ,2014,5,Quedas de objetos ou partes de construções,1
SÃO BRAZ,2014,5,Queima a céu aberto,1
SÃO BRAZ,2014,6,Agressão física/verbal,1
SÃO BRAZ,2014,6,Alarmes,12
SÃO BRAZ,2014,6,Ameaça,1
SÃO BRAZ,2014,6,Animais,1
SÃO BRAZ,2014,6,Apoio,4
SÃO BRAZ,2014,6,Atitude suspeita,1
SÃO BRAZ,2014,6,Dano,5
SÃO BRAZ,2014,6,Invasão,1
SÃO BRAZ,2014,6,Substância Ilícita,1
SÃO BRAZ,2014,6,Vias de fato,1
SÃO BRAZ,2014,7,Alarmes,7
SÃO BRAZ,2014,7,Apoio,3
SÃO BRAZ,2014,7,Risco de acidente / à vida,1
SÃO BRAZ,2014,7,Substância Ilícita,2
SÃO BRAZ,2014,7,Trânsito,1
SÃO BRAZ,2014,8,Abordagem,1
SÃO BRAZ,2014,8,Alarmes,1
SÃO BRAZ,2014,8,Apoio,1
SÃO BRAZ,2014,8,Atos obscenos/libidinosos,1
SÃO BRAZ,2014,8,Dano,2
SÃO BRAZ,2014,8,Queima a céu aberto,2
SÃO BRAZ,2014,8,Substância Ilícita,1
SÃO BRAZ,2014,8,Trânsito,1
SÃO BRAZ,2014,8,Vistoria,1
SÃO BRAZ,2014,9,Animais,7
SÃO BRAZ,2014,10,Apoio,1
SÃO BRAZ,2014,10,Perturbação do sossego,1
SÃO BRAZ,2014,10,Vias de fato,2
SÃO BRAZ,2014,11,Alarmes,1
SÃO BRAZ,2014,11,Animais,1
SÃO BRAZ,2014,11,Apoio,4
SÃO BRAZ,2014,11,Atitude suspeita,1
SÃO BRAZ,2014,11,Dano,2
SÃO BRAZ,2014,11,Disparo de arma,1
SÃO BRAZ,2014,11,Queima a céu aberto,1
SÃO BRAZ,2014,11,Risco de acidente / à vida,1
SÃO BRAZ,2014,12,Alagamento,2
SÃO BRAZ,2014,12,Alarmes,1
SÃO BRAZ,2014,12,Ameaça,1
SÃO BRAZ,2014,12,Animais,1
SÃO BRAZ,2014,12,Apoio,5
SÃO BRAZ,2014,12,Dano,4
SÃO BRAZ,2014,12,Desabamento,1
SÃO BRAZ,2014,12,Perturbação do sossego,1
SÃO BRAZ,2014,12,Substância Ilícita,1
SÃO BRAZ,2015,1,Alarmes,4
SÃO BRAZ,2015,1,Animais,2
SÃO BRAZ,2015,1,Apoio,1
SÃO BRAZ,2015,1,Dano,4
SÃO BRAZ,2015,1,Invasão,5
SÃO BRAZ,2015,1,Paciente/usuário alterado,1
SÃO BRAZ,2015,1,Perturbação do sossego,1
SÃO BRAZ,2015,1,Queda de árvore,1
SÃO BRAZ,2015,2,Alarmes,3
SÃO BRAZ,2015,2,Dano,2
SÃO BRAZ,2015,2,Invasão,1
SÃO BRAZ,2015,2,Substância Ilícita,1
SÃO BRAZ,2015,3,Animais,1
SÃO BRAZ,2015,3,Apoio,4
SÃO BRAZ,2015,3,Crime ambiental,1
SÃO BRAZ,2015,3,Perturbação do sossego,2
SÃO BRAZ,2015,3,Vistoria,1
SÃO BRAZ,2015,4,Animais,1
SÃO BRAZ,2015,4,Atitude suspeita,2
SÃO BRAZ,2015,5,Alarmes,1
SÃO BRAZ,2015,5,Ameaça,5
SÃO BRAZ,2015,5,Animais,1
SÃO BRAZ,2015,5,Apoio,1
SÃO BRAZ,2015,5,Atitude suspeita,1
SÃO BRAZ,2015,5,Perturbação do sossego,1
SÃO BRAZ,2015,6,Alarmes,2
SÃO BRAZ,2015,6,Animais,2
SÃO BRAZ,2015,6,Apoio,1
SÃO BRAZ,2015,6,Dano,2
SÃO BRAZ,2015,6,Invasão,1
SÃO BRAZ,2015,7,Abordagem,1
SÃO BRAZ,2015,7,Agressão física/verbal,1
SÃO BRAZ,2015,7,Alarmes,3
SÃO BRAZ,2015,7,Apoio,1
SÃO BRAZ,2015,7,Atitude suspeita,2
SÃO BRAZ,2015,7,Invasão,1
SÃO BRAZ,2015,7,Substância Ilícita,2
SÃO BRAZ,2015,8,Abordagem,1
SÃO BRAZ,2015,8,Alarmes,1
SÃO BRAZ,2015,8,Ameaça,4
SÃO BRAZ,2015,8,Animais,3
SÃO BRAZ,2015,8,Apoio,1
SÃO BRAZ,2015,8,Atitude suspeita,1
SÃO BRAZ,2015,8,Dano,1
SÃO BRAZ,2015,8,Paciente/usuário alterado,2
SÃO BRAZ,2015,8,Perturbação do sossego,2
SÃO BRAZ,2015,8,Roubo,1
SÃO BRAZ,2015,9,Alarmes,3
SÃO BRAZ,2015,9,Apoio,2
SÃO BRAZ,2015,9,Dano,1
SÃO BRAZ,2015,9,Furto,2
SÃO BRAZ,2015,10,Alagamento,1
SÃO BRAZ,2015,10,Alarmes,1
SÃO BRAZ,2015,10,Apoio,1
SÃO BRAZ,2015,10,Dano,2
SÃO BRAZ,2015,10,Quedas de objetos ou partes de construções,1
SÃO BRAZ,2015,10,Roubo,1
SÃO BRAZ,2015,10,Substância Ilícita,4
SÃO BRAZ,2015,11,Agressão física/verbal,1
SÃO BRAZ,2015,11,Alarmes,1
SÃO BRAZ,2015,11,Animais,1
SÃO BRAZ,2015,11,Apoio,1
SÃO BRAZ,2015,11,Dano,2
SÃO BRAZ,2015,11,Destelhamento,3
SÃO BRAZ,2015,11,Roubo,1
SÃO BRAZ,2015,12,Alarmes,1
SÃO BRAZ,2015,12,Apoio,3
SÃO BRAZ,2015,12,Invasão,1
SÃO BRAZ,2015,12,Perturbação do sossego,2
SÃO BRAZ,2016,1,Abordagem,1
SÃO BRAZ,2016,1,Perturbação do sossego,1
SÃO BRAZ,2016,1,Queima a céu aberto,1
SÃO BRAZ,2016,1,Risco de acidente / à vida,1
SÃO BRAZ,2016,1,Risco de explosão,1
SÃO BRAZ,2016,1,Ronda,1
SÃO BRAZ,2016,1,Roubo,1
SÃO BRAZ,2016,2,Orientação,1
SÃO BRAZ,2016,2,Queima a céu aberto,1
SÃO BRAZ,2016,2,Risco de acidente / à vida,1
SÃO BRAZ,2016,2,Vistoria,1
SÃO BRAZ,2016,3,Animais,1
SÃO BRAZ,2016,3,Apoio,3
SÃO BRAZ,2016,3,Importunação sexual,1
SÃO BRAZ,2016,3,Invasão,2
SÃO BRAZ,2016,3,Queima a céu aberto,1
SÃO BRAZ,2016,3,Substância Ilícita,1
SÃO BRAZ,2016,4,Apoio,5
SÃO BRAZ,2016,4,Desabamento,1
SÃO BRAZ,2016,4,Invasão,2
SÃO BRAZ,2016,4,Perturbação do sossego,1
SÃO BRAZ,2016,4,Queima a céu aberto,4
SÃO BRAZ,2016,4,Tentativa,1
SÃO BRAZ,2016,5,Alarmes,1
SÃO BRAZ,2016,5,Animais,1
SÃO BRAZ,2016,5,Apoio,1
SÃO BRAZ,2016,5,Dano,1
SÃO BRAZ,2016,6,Alarmes,1
SÃO BRAZ,2016,6,Animais,2
SÃO BRAZ,2016,6,Apoio,1
SÃO BRAZ,2016,6,Dano,1
SÃO BRAZ,2016,6,Substância Ilícita,1
SÃO BRAZ,2016,6,Trânsito,1
SÃO BRAZ,2016,7,Alagamento,1
SÃO BRAZ,2016,7,Alarmes,1
SÃO BRAZ,2016,7,Ameaça,2
SÃO BRAZ,2016,7,Apoio,1
SÃO BRAZ,2016,7,Dano,1
SÃO BRAZ,2016,7,Invasão,1
SÃO BRAZ,2016,7,Queima a céu aberto,1
SÃO BRAZ,2016,7,Situação de risco,1
SÃO BRAZ,2016,8,Alarmes,3
SÃO BRAZ,2016,8,Dano,6
SÃO BRAZ,2016,8,Destelhamento,1
SÃO BRAZ,2016,8,Paciente/usuário alterado,1
SÃO BRAZ,2016,8,Perturbação do sossego,1
SÃO BRAZ,2016,8,Violação de Medida Protetiva Lei Maria da Penha,1
SÃO BRAZ,2016,9,Abordagem,1
SÃO BRAZ,2016,9,Alarmes,2
SÃO BRAZ,2016,9,Ameaça,1
SÃO BRAZ,2016,9,Apoio,1
SÃO BRAZ,2016,9,Dano,3
SÃO BRAZ,2016,9,Invasão,1
SÃO BRAZ,2016,9,Perturbação do sossego,2
SÃO BRAZ,2016,9,Queda de árvore,1
SÃO BRAZ,2016,9,Roubo,1
SÃO BRAZ,2016,10,Alagamento,1
SÃO BRAZ,2016,10,Alarmes,3
SÃO BRAZ,2016,10,Ameaça,3
SÃO BRAZ,2016,10,Animais,1
SÃO BRAZ,2016,10,Apoio,1
SÃO BRAZ,2016,10,Dano,2
SÃO BRAZ,2016,10,Invasão,1
SÃO BRAZ,2016,10,Perturbação do sossego,1
SÃO BRAZ,2016,10,Violação de Medida Protetiva Lei Maria da Penha,2
SÃO BRAZ,2016,11,Abordagem,1
SÃO BRAZ,2016,11,Agressão física/verbal,1
SÃO BRAZ,2016,11,Alarmes,1
SÃO BRAZ,2016,11,Atitude suspeita,1
SÃO BRAZ,2016,11,Erosão,1
SÃO BRAZ,2016,11,Violação de Medida Protetiva Lei Maria da Penha,1
SÃO BRAZ,2016,12,Abordagem,1
SÃO BRAZ,2016,12,Ameaça,1
SÃO BRAZ,2016,12,Apoio,2
SÃO BRAZ,2016,12,Dano,2
SÃO BRAZ,2016,12,Roubo,1
SÃO BRAZ,2016,12,Vistoria,1
SÃO BRAZ,2017,1,Agressão física/verbal,1
SÃO BRAZ,2017,1,Apoio,1
SÃO BRAZ,2017,1,Dano,1
SÃO BRAZ,2017,1,Desaparecimento,1
SÃO BRAZ,2017,1,Invasão,1
SÃO BRAZ,2017,1,Queima a céu aberto,2
SÃO BRAZ,2017,2,Alagamento,1
SÃO BRAZ,2017,2,Apoio,1
SÃO BRAZ,2017,2,Dano,1
SÃO BRAZ,2017,2,Vias de fato,1
SÃO BRAZ,2017,3,Alarmes,1
SÃO BRAZ,2017,3,Ameaça,1
SÃO BRAZ,2017,3,Risco de acidente / à vida,1
SÃO BRAZ,2017,3,Tentativa,1
SÃO BRAZ,2017,3,Violação de Medida Protetiva Lei Maria da Penha,1
SÃO BRAZ,2017,4,Apoio,3
SÃO BRAZ,2017,4,Paciente/usuário alterado,1
SÃO BRAZ,2017,4,Ronda,1
SÃO BRAZ,2017,5,Apoio,1
SÃO BRAZ,2017,5,Invasão,1
SÃO BRAZ,2017,5,Queima a céu aberto,1
SÃO BRAZ,2017,5,Tentativa,1
SÃO BRAZ,2017,5,Trânsito,1
SÃO BRAZ,2017,5,Vias de fato,1
SÃO BRAZ,2017,6,Apoio,1
SÃO BRAZ,2017,6,Violação de Medida Protetiva Lei Maria da Penha,2
SÃO BRAZ,2017,7,Abordagem,1
SÃO BRAZ,2017,7,Apoio,1
SÃO BRAZ,2017,7,Atitude suspeita,1
SÃO BRAZ,2017,7,Invasão,1
SÃO BRAZ,2017,7,Perturbação do sossego,1
SÃO BRAZ,2017,7,Risco de acidente / à vida,1
SÃO BRAZ,2017,8,Alarmes,1
SÃO BRAZ,2017,8,Ameaça,1
SÃO BRAZ,2017,8,Apoio,2
SÃO BRAZ,2017,8,Atitude suspeita,1
SÃO BRAZ,2017,8,Dano,1
SÃO BRAZ,2017,8,Invasão,1
SÃO BRAZ,2017,8,Proteção ao patrimônio,1
SÃO BRAZ,2017,8,Queima a céu aberto,1
SÃO BRAZ,2017,8,Substância Ilícita,1
SÃO BRAZ,2017,8,Vistoria,1
SÃO BRAZ,2017,9,Alarmes,2
SÃO BRAZ,2017,9,Ameaça,1
SÃO BRAZ,2017,9,Apoio,1
SÃO BRAZ,2017,9,Dano,2
SÃO BRAZ,2017,9,Perturbação do sossego,1
SÃO BRAZ,2017,9,Queima a céu aberto,1
SÃO BRAZ,2017,9,Roubo,1
SÃO BRAZ,2017,9,Substância Ilícita,1
SÃO BRAZ,2017,9,Tentativa,1
SÃO BRAZ,2017,9,Trânsito,1
SÃO BRAZ,2017,10,Atitude suspeita,1
SÃO BRAZ,2017,10,Trânsito,1
SÃO BRAZ,2017,10,Veículo,1
SÃO BRAZ,2017,10,Violação de Medida Protetiva Lei Maria da Penha,2
SÃO BRAZ,2017,10,Vistoria,1
SÃO BRAZ,2017,11,Apoio,1
SÃO BRAZ,2017,11,Perturbação do sossego,1
SÃO BRAZ,2017,11,Queima a céu aberto,1
SÃO BRAZ,2017,11,Tentativa,1
SÃO BRAZ,2017,12,Apoio,1
SÃO BRAZ,2017,12,Perturbação do sossego,3
SÃO BRAZ,2017,12,Roubo,1
SÃO BRAZ,2017,12,Violação de Medida Protetiva Lei Maria da Penha,1
SÃO BRAZ,2018,1,Apoio,2
SÃO BRAZ,2018,1,Dano,1
SÃO BRAZ,2018,1,Invasão,2
SÃO BRAZ,2018,1,Perturbação do sossego,1
SÃO BRAZ,2018,1,Substância Ilícita,1
SÃO BRAZ,2018,1,Violação de Medida Protetiva Lei Maria da Penha,2
SÃO BRAZ,2018,2,Invasão,1
SÃO BRAZ,2018,2,Perturbação do sossego,1
SÃO BRAZ,2018,2,Vistoria,1
SÃO BRAZ,2018,3,Alagamento,1
